HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Avg_DY23_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
J9307,"Injection, pralatrexate, 1 mg",Folotyn*,Pralatrexate*,15209202.22,60021,1235,137,253.39801436,12315.143498,111016.0746,0,21673584.68,79811,1553,153,271.56137224,13955.946349,141657.41621,0,21749113.36,76936,1457,155,282.6909816,14927.325573,140316.86039,0,20225398.36,64863,1336,131,311.81718946,15138.771228,154392.35389,0,23008390.69,69845,1415,132,329.42072718,16260.346777,174305.99008,0,336.4935,0.0564546738,0.0677926535
J9308,"Injection, ramucirumab, 5 mg",Cyramza,Ramucirumab,114946264.26,2202845,15686,3486,52.180822645,7327.9525857,32973.684527,0,130155955.63,2397180,17057,3678,54.295445327,7630.6475717,35387.698649,0,116423796.95,2071940,15053,3186,56.190718336,7734.2587491,36542.309149,0,122952658.81,1944240,14041,3017,63.239445135,8756.6881853,40753.284325,0,133899400.28,2010198,14555,3144,66.610055467,9199.5465668,42588.867774,0,67.89625,0.0532991762,0.0629362502
J9309,"Injection, polatuzumab vedotin-piiq, 1 mg",Polivy,Polatuzumab Vedotin-Piiq,,,,,,,,,48096602.14,435055,2685,823,110.55292352,17913.073423,58440.585832,0,42318868.11,373761,2480,824,113.22440841,17064.059722,51357.849648,0,66197898.55,580231,3924,1223,114.088869,16870.004727,54127.47224,0,118943446.77,1013159,6736,2008,117.39859861,17657.875114,59234.784248,0,119.6785,0.029010101,0.020228756
J9311,"Injection, rituximab 10 mg and hyaluronidase",Rituxan Hycela,"Rituximab/Hyaluronidase,human",117595637.92,2667688,18783,4962,44.081481013,6260.7484385,23699.241822,0,97461480.72,2333437,16321,4336,41.767350359,5971.5385528,22477.278764,0,68338781.28,1878514,13051,3580,36.3791706,5236.2869726,19089.04505,0,57526961.24,1550398,10743,2911,37.104641028,5354.832099,19761.924164,0,49559522.1,1354021.7,9421,2643,36.601719234,5260.5373209,18751.238025,0,37.31325,-0.013554148,-0.045422207
J9312,"Injection, rituximab, 10 mg",Rituxan,Rituximab,1738162046.6,20079344.2,243204,70218,86.564682058,7146.9303408,24753.795987,0,1295906200.4,15170453.8,180723,56480,85.423034638,7170.6766733,22944.51488,0,765560205.64,9456541.3,110130,36383,80.955624404,6951.4229151,21041.700949,0,579169245.2,7044601.3,80946,27486,82.214623729,7155.0076001,21071.427097,0,483730046.5,6126555.7,70219,23994,78.956279872,6888.8768923,20160.458719,0,81.041,-0.039632169,-0.022736936
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",Lumoxiti,Moxetumomab Pasudotox-Tdfk,399660.92,18400,47,,21.720702174,8503.4238298,,0,1099091.98,50381,133,21,21.815604692,8263.8494737,52337.713333,0,748627.44,32540,82,14,23.006374923,9129.6029268,53473.388571,0,521223.37,22427,54,,23.240886877,9652.2846296,,0,20027.13,870,11,,23.019689655,1820.6481818,,1,23.394,-0.00951759,0.0146269669
J9316,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",Phesgo,Pertuzumab-Trastuzumab-Hy-Zzxf,,,,,,,,,,,,,,,,,25073291.9,352649,3403,599,71.099852545,7367.9964443,41858.58414,0,58778024.78,844554,7246,1118,69.596526427,8111.7892327,52574.261878,0,92589275.74,1381151,11451,1701,67.03776469,8085.6934538,54432.26087,0,68.40425,-0.036765653,-0.028986177
J9317,"Injection, sacituzumab govitecan-hziy, 2.5 mg",Trodelvy,Sacituzumab Govitecan-Hziy,,,,,,,,,,,,,,,,,96029680.51,3209914.8,10881,1376,29.916582368,8825.4462375,69789.011999,0,156284894.65,5009740,17309,2120,31.196208715,9029.1117136,73719.289929,0,230777754.33,7138538.8,25132,3094,32.328430341,9182.6259084,74588.802304,0,32.88925,0.0362935649,0.0395283069
J9319,"Injection, romidepsin, lyophilized, 0.1 mg",Istodax*,Romidepsin*,,,,,,,,,,,,,,,,,6417223.04,209010,774,190,30.702947419,8290.9858398,33774.858105,0,25612146.3,785646,2841,317,32.600110355,9015.1870116,80795.414196,0,27982715.84,913718,3218,360,30.62511173,8695.6854692,77729.766222,0,31.1685,-0.060582575,-0.001268365
J9325,"Injection, talimogene laherparepvec, per 1 million plaque forming units",Imlygic,Talimogene Laherparepvec,17251442.33,371313,2072,392,46.460647298,8325.9856805,44008.781454,0,20211787.96,424651,2247,447,47.596233048,8995.0102181,45216.527875,0,22539700.71,461439,2481,459,48.846544635,9084.9257195,49106.101765,0,25777565.72,446876,2255,413,57.683934067,11431.293002,62415.413366,0,22883771.09,364358,1907,369,62.805732521,11999.879963,62015.63981,0,64.346,0.0887907272,0.0782724455
J9328,"Injection, temozolomide, 1 mg",Temodar (J9328),Temozolomide,1210120.81,132119,238,24,9.159324624,5084.5412185,50421.700417,0,1015270.9,118841,321,17,8.5431029695,3162.8376947,59721.817647,0,878178.09,94471,289,20,9.295742503,3038.6785121,43908.9045,1,467103.77,45343,157,12,10.301562976,2975.1832484,38925.314167,0,310591.85,30322,89,,10.243118858,3489.7960674,,0,10.409,-0.005673325,0.0283529308
J9330,"Injection, temsirolimus, 1 mg",Temsirolimus*,Temsirolimus*,6689201.85,122139,4160,398,54.767124751,1607.9812139,16807.039824,0,4046048.43,100718,3342,328,40.172048988,1210.6667953,12335.513506,0,2719370.98,77560,2727,241,35.061513409,997.20241291,11283.697012,0,1868055.49,57541,1995,183,32.464772771,936.36866667,10207.953497,0,1562399.13,48784,1678,155,32.02687623,931.10794398,10079.994387,0,32.65425,-0.01348836,-0.125522459
J9331,"Injection, sirolimus protein-bound particles, 1 mg",Fyarro,Sirolimus Protein-Bound,,,,,,,,,,,,,,,,,,,,,,,,,1762281.31,18326,113,17,96.162900251,15595.409823,103663.60647,0,8104505.38,77664,423,38,104.35343763,19159.587187,213276.45737,0,106.08025,0.0851735686,0.0851735686
J9332,"Injection, efgartigimod alfa-fcab, 2mg",Vyvgart,Efgartigimod Alfa-Fcab,,,,,,,,,,,,,,,,,,,,,,,,,84680123.61,2754878,4923,879,30.738248158,17200.918873,96336.886928,0,297337987.91,9552460,17378,1653,31.126849828,17110.023473,179877.79063,0,31.741,0.0126422842,0.0126422842
J9340,"Injection, thiotepa, 15 mg",Thiotepa,Thiotepa,77731.43,178,76,18,436.69342697,1022.7819737,4318.4127778,0,86203.88,224,52,19,384.83875,1657.7669231,4537.0463158,0,221412.31,546,68,36,405.51705128,3256.0633824,6150.3419444,0,88754.36,299,115,25,296.83732441,771.77704348,3550.1744,0,169935.98,627,152,49,271.03027113,1117.9998684,3468.0812245,0,283.8115,-0.086940055,-0.112414321
J9347,"Injection, tremelimumab-actl, 1 mg",Imjudo,Tremelimumab-Actl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19156122.12,143881,697,520,133.13865013,27483.675925,36838.696385,0,136.433,,
J9349,"Injection, tafasitamab-cxix, 2 mg",Monjuvi,Tafasitamab-Cxix,,,,,,,,,,,,,,,,,32609272.19,2584966,4864,565,12.614971412,6704.2089206,57715.526,0,47897376.83,3758752,7017,699,12.742893607,6825.9052059,68522.713634,0,46746004.52,3593877,6728,632,13.007124206,6947.9792687,73965.197025,0,13.22225,0.0207355258,0.0154241974
J9350,"Injection, mosunetuzumab-axgb, 1 mg",Lunsumio,Mosunetuzumab-Axgb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542465.08,17547,588,119,657.80276287,19630.042653,96995.504874,0,629.703,,
J9351,"Injection, topotecan, 0.1 mg",Hycamtin (J9351)*,Topotecan HCL*,411582.43,446148.1,8507,966,0.9225242246,48.381618667,426.06876812,0,498725.58,460923,9353,866,1.0820149569,53.322525393,575.89558891,0,388299.69,370715,7476,727,1.0474345252,51.939498395,534.11236589,0,268167.72,272446,5613,554,0.9842967781,47.776183859,484.05725632,0,216855.88,242114,4786,462,0.8956767473,45.310463853,469.38502165,0,0.89775,-0.090033852,-0.007356324
J9352,"Injection, trabectedin, 0.1 mg",Yondelis,Trabectedin,9117610.5,31956,1211,335,285.31763988,7528.992981,27216.747761,0,9458687.28,32430,1226,306,291.66473265,7715.0793475,30910.742745,0,9056752.88,31144,1143,308,290.80249422,7923.6683115,29405.041818,0,11938777.2,36991,1364,338,322.74816036,8752.7692082,35321.826036,0,12203518.49,37046,1389,346,329.41528073,8785.8304464,35270.284653,0,334.8385,0.0206573458,0.0365822778
J9353,"Injection, margetuximab-cmkb, 5 mg",Margenza,Margetuximab-Cmkb,,,,,,,,,,,,,,,,,2339271.58,54118,242,78,43.225388595,9666.4114876,29990.661282,0,5879953.01,135373,625,129,43.435197639,9407.924816,45581.031085,0,5363231.29,119882,533,110,44.737586043,10062.347636,48756.648091,0,45.46,0.0299846317,0.017341639
J9354,"Injection, ado-trastuzumab emtansine, 1 mg",Kadcyla,Ado-Trastuzumab Emtansine,147491118.55,5302343.9,19621,3040,27.816211346,7517.0031369,48516.815313,0,175822575.58,6073797,22498,3496,28.947720113,7815.0313619,50292.498736,0,182463588.6,6081919.8,22695,3501,30.000985643,8039.8144349,52117.563153,0,170555487.06,5006444,18925,2822,34.067191615,9012.1789728,60437.805478,0,144605153.73,3956279,14959,2287,36.55079779,9666.7660759,63229.188338,0,37.29475,0.0729031674,0.0706554223
J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",Herceptin,Trastuzumab,797297391.74,8315515.9,174873,19788,95.880688742,4559.2938403,40291.96441,0,461739444.49,5030672,103691,13208,91.784843951,4453.032997,34959.073629,0,223709770.89,2734506,56471,6944,81.809939671,3961.4983069,32216.268849,0,155340135.02,1839770.5,37518,4520,84.434517794,4140.4162008,34367.286509,0,108679973.28,1368264.3,27795,3376,79.429079075,3910.0548041,32191.935213,0,81.214,-0.059281901,-0.045969859
J9356,"Injection, trastuzumab, 10 mg and hyaluronidase-oysk",Herceptin Hylecta,Trastuzumab-Hyaluronidase-Oysk,2267444.88,29552,521,137,76.7272902,4352.1014971,16550.692555,0,12683674.32,166540,2767,396,76.159927465,4583.9083195,32029.480606,0,19235277.84,265978,4417,597,72.319055862,4354.8285805,32219.895879,0,23611908.47,343713,5494,701,68.696582527,4297.7627357,33683.178987,0,23286409.13,361651,5806,743,64.3891739,4010.7490751,31341.062086,0,65.537,-0.062701935,-0.042881417
J9357,"Injection, valrubicin, intravesical, 200 mg",Valrubicin*,Valrubicin*,9129539.72,7202,1800,363,1267.6395057,5071.9665111,25150.247163,0,6511641.87,5078,1268,259,1282.3241178,5135.3642508,25141.474402,0,4799901.48,3744,911,178,1282.0249679,5268.8270911,26965.738652,1,5164351.09,3756,924,172,1374.9603541,5589.1245563,30025.297035,0,1924705.83,1379,380,77,1395.725765,5065.0153421,24996.17961,0,1423.0925,0.0151025525,0.0243563938
J9358,"Injection, fam-trastuzumab deruxtecan-nxki, 1 mg",Enhertu,Fam-Trastuzumab Deruxtecn-Nxki,,,,,,,,,37181509.47,1547669,4188,864,24.024199923,8878.1063682,43034.154479,0,109118974.39,4536106,11566,1904,24.055649138,9434.4608672,57310.385709,0,257875574.7,10474847.5,26664,4841,24.618551697,9671.3011814,53269.071411,0,464747798.58,18239702,47184,7105,25.480010506,9849.690543,65411.372073,0,26.01975,0.0349922619,0.0198044197
J9359,"Injection, loncastuximab tesirine-lpyl, 0.075 mg",Zynlonta,Loncastuximab Tesirine-Lpyl,,,,,,,,,,,,,,,,,,,,,,,,,23389056.34,126592,857,254,184.75935557,27291.781027,92082.898976,0,29146424.17,153550,1077,285,189.81715513,27062.603686,102268.15498,0,193.9045,0.027375066,0.027375066
J9360,"Injection, vinblastine sulfate, 1 mg",Vinblastine Sulfate,Vinblastine Sulfate,121846.76,35092,3560,687,3.4722090505,34.226617978,177.36064047,0,92818.88,23832,2459,483,3.8947163478,37.746596177,192.1715942,0,98661.65,26178.8,2575,471,3.7687613642,38.315203883,209.47271762,0,100492.36,25649,2697,495,3.9179835471,37.260793474,203.01486869,0,92708.71,23672,2426,453,3.9163868706,38.214637263,204.65498896,0,3.985847085,-0.000407525,0.030552047
J9370,"Vincristine sulfate, 1 mg",Vincasar PFS*,Vincristine Sulfate*,157058.58,32682,18708,4713,4.8056599963,8.3952629891,33.324544876,0,153309.11,30315.5,17511,4363,5.0571196253,8.7550174176,35.138462067,0,140982.69,28081,16560,4125,5.0205722731,8.5134474638,34.177621818,0,126745.48,25999,15331,3802,4.8750136544,8.2672676277,33.336528143,0,127822.71,20993,12538,3193,6.0888253227,10.194824533,40.032167241,0,6.3035,0.2489863115,0.060950492
J9380,"Injection, teclistamab-cqyv, 0.5 mg",Tecvayli,Teclistamab-Cqyv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88245815.4,2977826,8957,987,29.634308855,9852.1620409,89408.120973,0,30.917,,
J9390,"Injection, vinorelbine tartrate, 10 mg",Navelbine*,Vinorelbine Tartrate*,377566.74,40460.4,9054,1196,9.3317599431,41.701650099,315.69125418,0,221016.4,30663,7055,900,7.2079183381,31.327625797,245.57377778,0,257234.08,25761,5872,756,9.9854073988,43.806893733,340.25671958,0,191493.38,19375,4505,593,9.8835292903,42.506854606,322.92306914,0,128442.38,15888.4,3679,473,8.0840348934,34.912307692,271.54837209,0,8.268,-0.182070022,-0.035246961
J9394,"Injection, fulvestrant (fresenius kabi) not therapeutically equivalent to j9395, 25 mg",Fulvestrant,Fulvestrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579401.45,222146,10886,2484,16.112833227,328.80777604,1440.9828704,1,16.60325,,
J9395,"Injection, fulvestrant, 25 mg",Faslodex*,Fulvestrant*,261486406.03,2990426,149346,19732,87.441189326,1750.8765285,13251.895704,0,169176633.43,3073071,153556,20323,55.051325996,1101.7259725,8324.3927289,1,99529826.37,3076780,153458,19829,32.348697785,648.58023935,5019.4072505,0,38648983.04,3019717,150702,19238,12.798875868,256.45965575,2008.9917372,0,27127869.89,2591804,129237,17199,10.466790656,209.90792026,1577.2934409,0,10.6435,-0.182210159,-0.41180088
J9400,"Injection, ziv-aflibercept, 1 mg",Zaltrap,Ziv-Aflibercept,2211485.34,290467,854,168,7.6135510746,2589.5612881,13163.603214,0,1827499.69,232944,713,140,7.8452318583,2563.1131697,13053.569214,0,1517399.73,192990,598,109,7.8625821545,2537.4577425,13921.09844,0,1360530.97,177055,551,95,7.6842278953,2469.2032123,14321.378632,0,683080.05,97108,322,63,7.0342304445,2121.3666149,10842.540476,0,7.25325,-0.084588518,-0.019590905
P9041,"Infusion, albumin (human), 5%, 50 ml",Albumin (Human)*,Albumin Human*,1936121.98,223357,3893,1116,8.6682843161,497.33418443,1734.8763262,0,1874603.19,216437,3329,970,8.6611955904,563.11300391,1932.5806082,0,1519574.74,173151,2904,930,8.7760090326,523.26953857,1633.9513333,0,1500858.6,146712,2576,672,10.229964829,582.6314441,2233.4205357,0,1575298.24,151128,2987,558,10.423602774,527.38474724,2823.1151254,0,10.59995,0.0189285054,0.0471796075
P9045,"Infusion, albumin (human), 5%, 250 ml",Albuked-5*,Albumin Human*,11488577.77,264036,20134,4727,43.511406664,570.60582944,2430.4162831,0,10243364.21,235891,18545,4504,43.424141701,552.35180426,2274.2815742,0,10328014.58,238923,19824,4794,43.227376937,520.98540052,2154.3626575,0,10088553.82,197182,16378,3503,51.163665142,615.9820381,2879.9753982,0,10055064.72,193780,14480,2806,51.889073795,694.41054696,3583.4157947,0,53.00075,0.0141781995,0.0450045918
P9046,"Infusion, albumin (human), 25%, 20 ml",Albuked-25 (P9046)*,Albumin Human*,651001.31,34121,4418,1086,19.079197855,147.35203938,599.44872007,0,606917.39,31818,4119,896,19.074655541,147.34580966,677.36315848,0,464046.88,23998.5,3303,760,19.336495198,140.49254617,610.588,0,482659.7,23535,3301,756,20.50816656,146.21620721,638.43875661,0,735879.54,34974,4442,905,21.040759993,165.66401171,813.12656354,0,21.2004,0.0259698219,0.0247674627
P9047,"Infusion, albumin (human), 25%, 50 ml",Albuked-25 (P9047)*,Albumin Human*,15406141.61,333853,82807,19830,46.146482464,186.04878344,776.91082249,0,15787905.2,339428,84270,19667,46.513267026,187.34905898,802.76123456,0,15634280.16,334433,83972,19898,46.748616793,186.18444434,785.72118605,0,16149142.45,315414,82120,17695,51.199827687,196.65297674,912.63873693,0,15275746.03,293581,79005,16047,52.032474956,193.35163635,951.93780956,0,53.00075,0.0162626967,0.0304667201
Q0138,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (non-esrd use)",Feraheme (Q0138)*,Ferumoxytol*,81059721.6,87756867,163663,70290,0.9236852268,495.28434405,1153.2184038,0,85061348.53,87344299,162983,68610,0.9738626276,521.90319561,1239.7806228,0,86557906.39,95763866,178909,75175,0.903868129,483.80968196,1151.4187747,0,77305080.16,95905992,178936,76485,0.8060505767,432.02642375,1010.7221045,0,44335826.05,88549739,163053,70753,0.5006883877,271.9105202,626.62821435,0,0.51,-0.378837505,-0.141953389
Q0139,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (for esrd on dialysis)",Feraheme (Q0139)*,Ferumoxytol*,724800.74,844331,1458,924,0.8584319894,497.11984911,784.41638528,0,519891.98,563030,993,601,0.9233823775,523.55687815,865.04489185,0,723714.17,809906,1473,892,0.8935779831,491.31987101,811.33875561,0,528773.87,713275,1253,744,0.7413324034,422.00628093,710.7175672,0,335229.96,655173,1117,629,0.5116663232,300.11634736,532.95701113,0,0.51,-0.309801756,-0.121341256
Q0162,"Ondansetron 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Ondansetron HCL (Q0162)*,Ondansetron HCL*,4421.06,45327,2429,580,0.0975370088,1.8201152738,7.6225172414,0,986.34,40177,1854,446,0.0245498668,0.5320064725,2.2115246637,0,749.27,27842,1603,326,0.0269115006,0.4674173425,2.2983742331,0,1483.44,15995,1285,354,0.0927439825,1.1544280156,4.1905084746,0,1166.19,14732,977,332,0.0791603313,1.1936438076,3.5126204819,0,0.0135,-0.146463963,-0.050850677
Q0167,"Dronabinol, 2.5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Dronabinol*,Dronabinol*,3750.22,4564,96,65,0.8216958808,39.064791667,57.695692308,0,2470.65,3346,61,44,0.7383891213,40.502459016,56.151136364,0,2085.88,1411,39,21,1.4782990787,53.484102564,99.327619048,0,2029.99,2133,34,28,0.9517065166,59.705588235,72.499642857,0,897.95,1105,21,16,0.8126244344,42.75952381,56.121875,1,0.7312664569,-0.146139676,-0.002771477
Q2041,"Axicabtagene ciloleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Yescarta,Axicabtagene Ciloleucel,,,,,,,,,,,,,,,,,5913470,16,16,16,369591.875,369591.875,369591.875,1,13657223.74,34,34,34,401683.05118,401683.05118,401683.05118,0,17028954.92,39,66,39,436639.86974,258014.46848,436639.86974,0,449342.57067,0.0870258739,0.0869272746
Q2042,"Tisagenlecleucel, up to 600 million car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Kymriah,Tisagenlecleucel,12576518.72,29,29,29,433673.05931,433673.05931,433673.05931,1,14582027.5,34,34,34,428883.16176,428883.16176,428883.16176,0,10889993.06,30,27,27,362999.76867,403333.0763,403333.0763,0,7304258.92,17,17,17,429662.28941,429662.28941,429662.28941,1,8805085.3,19,19,19,463425.54211,463425.54211,463425.54211,1,484623.489,0.0785809077,0.0167270562
Q2043,"Sipuleucel-t, minimum of 50 million autologous cd54+ cells activated with pap-gm-csf, including leukapheresis and all other preparatory procedures, per infusion",Provenge,Sipuleucel-T/Lactated Ringers,176982189.36,4196,4109,1534,42178.786787,43071.839708,115373.0048,0,146412891.44,3200,3133,1178,45754.028575,46732.490086,124289.38153,0,153583746.72,3108,3042,1136,49415.619923,50487.753688,135196.96014,0,130118799.72,2476,2430,906,52552.019273,53546.83116,143618.98424,0,110200889.28,2095,2061,761,52601.856458,53469.621194,144810.6298,0,53536.78675,0.0009483401,0.0567609267
Q2050,"Injection, doxorubicin hydrochloride, liposomal, not otherwise specified, 10 mg",Doxil*,Doxorubicin HCL Peg-Liposomal*,56393426.35,175897.1,26766,7484,320.60463959,2106.905266,7535.1986037,0,46185364.51,167534.6,25690,7133,275.67657373,1797.7954266,6474.8863746,0,39771237.14,161708.6,24909,6898,245.94385914,1596.6613329,5765.6186054,0,23161977.72,150768.4,23191,6399,153.62620894,998.74855418,3619.6245851,0,13283787.04,132133.8,20553,5662,100.53284655,646.31864156,2346.1298199,0,103.28025,-0.345600941,-0.251684839
Q2053,"Brexucabtagene autoleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Tecartus,Brexucabtagene Autoleucel,,,,,,,,,,,,,,,,,,,,,,,,,5814658.11,14,14,14,415332.72214,415332.72214,415332.72214,1,7825042.57,18,36,18,434724.58722,217362.29361,434724.58722,0,449210.80067,0.0466899525,0.0466899525
Q2054,"Lisocabtagene maraleucel, up to 110 million autologous anti-cd19 car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Breyanzi,LIsocabtagene Maraleucel,,,,,,,,,,,,,,,,,,,,,,,,,12004321.02,28,28,28,428725.75071,428725.75071,428725.75071,1,29978087.48,68.9,92,65,435095.60929,325848.77696,461201.34585,0,463973.868,0.0148576533,0.0148576533
Q2056,"Ciltacabtagene autoleucel, up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Carvykti,Ciltacabtagene Autoleucel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29109653.26,60,60,60,485160.88767,485160.88767,485160.88767,0,494962.323,,
Q3027,"Injection, interferon beta-1a, 1 mcg for intramuscular use",Avonex*,Interferon Beta-1a*,1609153.33,32636,871,34,49.30608316,1847.4779908,47328.039118,0,1234576.08,24901,680,27,49.579377535,1815.5530588,45725.04,0,855046.83,17178,477,17,49.775691582,1792.5510063,50296.872353,0,617585.71,11330,338,11,54.508888791,1827.1766568,56144.155455,0,543023.78,10288,326,,52.782249222,1665.7171166,,0,53.6295,-0.031676294,0.0171777395
Q4074,"Iloprost, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, up to 20 micrograms",Ventavis,Iloprost Tromethamine,12035417.95,86236,531,61,139.5637315,22665.570527,197301.93361,0,9203733.49,66044,410,52,139.35760236,22448.130463,176994.87481,0,8709123.82,62089,385,42,140.26838603,22621.100831,207360.09095,0,5644563.3,40727,255,36,138.59511626,22135.542353,156793.425,0,3536415.61,25318,158,22,139.67989612,22382.377278,160746.16409,0,142.60425,0.0078269703,0.0002080203
Q4081,"Injection, epoetin alfa, 100 units (for esrd on dialysis)",Epogen (Q4081)*,Epoetin Alfa*,5563.68,4860,53,,1.1447901235,104.97509434,,0,,,,,,,,,14004.02,3801,28,21,3.6842988687,500.14357143,666.85809524,0,4885.39,2500,18,13,1.954156,271.41055556,375.79923077,1,2889.09,4004,23,,0.7215509491,125.6126087,,1,0.7535,-0.630760825,-0.108984453
Q4101,"Apligraf, per square centimeter",Apligraf,"Cult Skin Subst,human-Bovine",2043977.73,67754,1565,536,30.167631874,1306.0560575,3813.3912873,0,1754014.94,57899,1379,500,30.294390922,1271.9470196,3508.02988,0,1472151.72,48103,1129,408,30.604156082,1303.9430647,3608.215,0,1692734.34,56550,1312,441,29.93341008,1290.1938567,3838.3998639,0,1355742.28,45365,1056,347,29.885204012,1283.8468561,3907.0382709,0,30.3775,-0.001610444,-0.002348749
Q4102,"Oasis wound matrix, per square centimeter",Wound Matrix,"Porcine Submucosa, Fenestrated",147667.51,13615.5,1703,710,10.845544416,86.710223136,207.98240845,0,140103.88,13038.8,1406,561,10.745151394,99.647140825,249.73953654,0,117441.65,11500.1,1350,570,10.212228589,86.993814815,206.03798246,0,119485.76,11063,1298,639,10.800484498,92.053744222,186.9886698,0,147160.82,11845,1215,568,12.423876741,121.12001646,259.0859507,0,12.68925,0.1503073537,0.0345499027
Q4104,"Integra bilayer matrix wound dressing (bmwd), per square centimeter","Integra bilayer matrix wound dressing (bmwd), per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23006.17,483,15,14,47.631821946,1533.7446667,1643.2978571,1,48.335,,
Q4106,"Dermagraft, per square centimeter",Dermagraft,"Cult Skin Subst,human-Bovine",2793418.31,86516,2268,611,32.28788097,1231.6659215,4571.8793944,0,1818309.62,56917.3,1521,401,31.946519248,1195.4698356,4534.4379551,0,1318155.98,41407,1123,308,31.834133842,1173.7809261,4279.7272078,0,341567.71,11313,281,117,30.192496243,1215.543452,2919.3821368,0,94140.09,2873,71,28,32.767173686,1325.9167606,3362.1460714,0,26.182333333,0.0852754082,0.0036906072
Q4110,"Primatrix, per square centimeter","Primatrix, per square centimeter",,484304.25,9161,607,413,52.86587163,797.86532125,1172.6495157,0,287023.19,6467,388,320,44.382741611,739.75048969,896.94746875,0,285841.34,6756,377,322,42.309256957,758.19984085,887.70602484,0,196680.22,4770,253,208,41.232750524,777.39217391,945.57798077,0,82200.11,1978,98,90,41.557184024,838.77663265,913.33455556,0,41.9515,0.0078683448,-0.058397336
Q4111,"Gammagraft, per square centimeter","Gammagraft, per square centimeter",,1019.79,141,28,20,7.2325531915,36.421071429,50.9895,1,667.64,96,16,14,6.9545833333,41.7275,47.688571429,1,1915.76,270,31,16,7.0954074074,61.798709677,119.735,0,2453.32,355,34,23,6.9107605634,72.156470588,106.66608696,0,3257.33,457,37,20,7.1276367615,88.035945946,162.8665,0,7.3095,0.0313823922,-0.003646431
Q4117,"Hyalomatrix, per square centimeter","Hyalomatrix, per square centimeter",,225620.7,7021,318,162,32.135123202,709.4990566,1392.7203704,1,178652.84,7009,310,147,25.489062634,576.29948387,1215.3254422,1,194249.97,6330,423,156,30.687199052,459.21978723,1245.1921154,0,110630.94,2794,189,58,39.595898354,585.34888889,1907.43,1,26122.67,1528,85,34,17.09598822,307.32552941,768.31382353,0,17.78675,-0.568238405,-0.145959315
